"","Neighborhood","Cluster","Address","Reposting.ID","Description","Price","Bedrooms","Square.Footage","Link","ID","City"
"869","Northwest Philadelphia",1,"(Germantown - E mt.Airy)",5528157633,"1102 E Price St - beautiful new house","$1,300 ",3,NA,"/apa/5541537352.html",5541537352,"Philadelphia"
"870","Northwest Philadelphia",1," (Mount Airy, Mt. Airy, Philadelphia)",3710342511,"Lovely 2 Bdrms - 1.5 Bath, Garage & Laundry roomMt. Airy","$930 ",2,700,"/apa/5530220267.html",5530220267,"Philadelphia"
"871","Northwest Philadelphia",1,"(East Falls - Germantown)",NA,"Come Home To Wissachickon!!","$1,555 ",1,980,"/apa/5540901029.html",5540901029,"Philadelphia"
"872","Northwest Philadelphia",1,"(2xx E. Garrett St.)",4983321348,"3 Bed Room House With Washer/Dryer","$850 ",3,NA,"/apa/5540945304.html",5540945304,"Philadelphia"
"873","Northwest Philadelphia",1,"(6600 Lincoln Drive)",NA,"ALL THE SPACE YOU WANT! Custom Open-Concept Layout -1 Month Rent Free","$1,545 ",2,1070,"/apa/5541102604.html",5541102604,"Philadelphia"
"874","Northwest Philadelphia",1,"(6600 Lincoln Drive)",NA,"CHARMING + MODERN + AMENITIES = BEST 1 BD LIVING - 1 Month Rent Free","$1,195 ",1,690,"/apa/5540669038.html",5540669038,"Philadelphia"
"875","Northwest Philadelphia",1,"(Chestnut Hill Tower)",NA,"~!!ASK ABOUT OUR SPECIALS!!~","$1,543 ",2,1300,"/apa/5540826263.html",5540826263,"Philadelphia"
"876","Northwest Philadelphia",1,"(6600 Lincoln Drive)",4906187868,"You Pick What You Want! City & Suburbs. . . 1 Month Rent Free","$1,545 ",2,1070,"/apa/5540993699.html",5540993699,"Philadelphia"
"877","Northwest Philadelphia",1,"(2xx E. Garrett St.)",4983321348,"3 Bed Room House With Washer/Dryer","$850 ",3,NA,"/apa/5541087304.html",5541087304,"Philadelphia"
"878","Northwest Philadelphia",1,"(5XX E. Chelten Ave)",NA,"Very big 1 bedroom apartment for rent!! $$700","$700 ",1,NA,"/apa/5535081322.html",5535081322,"Philadelphia"
"879","Northwest Philadelphia",1,"(2xx E. Garrett St.)",4983321348,"3 Bed Room House With Washer/Dryer","$850 ",3,NA,"/apa/5540958665.html",5540958665,"Philadelphia"
"880","Northwest Philadelphia",1,"(6600 Lincoln Drive)",4906187868,"You Pick What You Want! City & Suburbs. . . 1 Month Rent Free","$1,545 ",2,1070,"/apa/5541691866.html",5541691866,"Philadelphia"
"881","Northwest Philadelphia",1,"(East Falls/Germantown)",NA,"Upscale Modern Newly Renovated 2BR wParking in Germantown","$1,495 ",2,1100,"/apa/5502943086.html",5502943086,"Philadelphia"
"882","Northwest Philadelphia",1,"(6600 Lincoln Drive)",4906187868,"Heart Of Mt. Airy -- Pastorius Court -- Outdoor Lifestyle!","$1,195 ",1,690,"/apa/5541695310.html",5541695310,"Philadelphia"
"883","Northwest Philadelphia",1,"(6600 Lincoln Drive)",4906187868,"Eco-Chic Living In Beautiful High-End Area | 1 Month Rent Free","$1,495 ",2,930,"/apa/5541692224.html",5541692224,"Philadelphia"
"884","Northwest Philadelphia",1,"(WEST MOUNT AIRY AT HORTTER & PELHAM ROAD)",4260884646,"EXECUTIVE SUITE FURNISHED 50""NEW TV INTERNET ALL UTILITIES & CABLE","$1,250 ",2,1240,"/apa/5502723649.html",5502723649,"Philadelphia"
"885","Northwest Philadelphia",1,"(6600 Lincoln Drive)",NA,"EXTRA LARGE 2 BD - Come See What Your Future Looks Like. . .","$1,545 ",2,1070,"/apa/5540849038.html",5540849038,"Philadelphia"
"886","Northwest Philadelphia",1,"(6600 Lincoln Drive)",4906187868,"Eco-Chic Living In Beautiful High-End Area | 1 Month Rent Free","$1,545 ",2,930,"/apa/5540893820.html",5540893820,"Philadelphia"
"887","Northwest Philadelphia",1,"(Mount Airy)",NA,"Charming Two story apartment! Quiet Neighborhood!","$740 ",2,NA,"/apa/5540753310.html",5540753310,"Philadelphia"
"888","Northwest Philadelphia",1,"(E. Falls/W. Germantown)",4717237988,"$1,250 2/3 BR 3rd fl apt for rent in Victorian Single","$1,250 ",2,1500,"/apa/5535267461.html",5535267461,"Philadelphia"
"889","Northwest Philadelphia",1,"(WEST MOUNT AIRY AT HORTTER & PELHAM ROAD)",4260884646,"I WILL PAY ALL YOUR BILLS 50""NEW TV INTERNET ALL UTILITIES & CABLE","$1,250 ",2,1240,"/apa/5541970051.html",5541970051,"Philadelphia"
"890","Northwest Philadelphia",1,"(East Falls/W. Germantown)",4853796065,"$1,350-1 BR 2 story apt. w/private entrance/garden and adjoining studyincludes u","$1,350 ",1,1200,"/apa/5541656319.html",5541656319,"Philadelphia"
"891","Oak Lane/ East Oak Lane",14,"(319 W. Chelten Ave)",NA,"WE HAVE THE ANSWERS. . ...1 Month Rent Free","$1,545 ",1,700,"/apa/5541016151.html",5541016151,"Philadelphia"
"892","Oak Lane/ East Oak Lane",14,"(Historic East Oak Lane)",2994103598,"Come Home to a Beautiful 3BR Apartment in a Beautiful Neighborhood!","$1,400 ",3,NA,"/apa/5521379548.html",5521379548,"Philadelphia"
"893","Oak Lane/ East Oak Lane",14,"(east oak lane)",4905956405,"A Lovely Location 1 Bedroom!!","$835 ",1,608,"/apa/5517251635.html",5517251635,"Philadelphia"
"894","Oak Lane/ East Oak Lane",14,"(319 W. Chelten Ave)",4906188645,"The Best 3 BD Apartment In Philly! You'll Never Guess Where??","$1,995 ",3,1300,"/apa/5540893691.html",5540893691,"Philadelphia"
"895","Oak Lane/ East Oak Lane",14,"(east oak lane)",4777742868,"New Kitchen In This Awesome 1 Bdrm!","$810 ",1,618,"/apa/5526074611.html",5526074611,"Philadelphia"
"896","Oak Lane/ East Oak Lane",14,"(319 W. Chelten Ave)",NA,"Fit For A Modern King - 1 Month Rent Free","$1,345 ",1,650,"/apa/5540830258.html",5540830258,"Philadelphia"
"897","Oak Lane/ East Oak Lane",14,"(East Oak Lane)",4787247009,"Awesome Amenities 2 Bdrm 2 Bath!!!","$1,185 ",2,988,"/apa/5529432137.html",5529432137,"Philadelphia"
"898","Oak Lane/ East Oak Lane",14,"(319 W. Chelten Ave)",4904712582,"Delmar Morris - Great Location - Modern Features - Pet Friendly","$1,345 ",1,650,"/apa/5541691857.html",5541691857,"Philadelphia"
"899","Old City",5,"(old city)",4718077902,"Beautiful Renovated Modern Apartment","$1,500 ",1,580,"/apa/5541668512.html",5541668512,"Philadelphia"
"900","Old City",5,"(Old City)",NA,"3 Bathrooms - 6 Bedrooms This could be a great property for a Non-","$437 ",6,5587,"/apa/5514671220.html",5514671220,"Philadelphia"
"901","Old City",5,"(Old City)",NA,"Avail. Now! Charming 1BD/1BA, Brand New Wood Floors, W/D","$1,400 ",1,NA,"/apa/5540716528.html",5540716528,"Philadelphia"
"902","Old City",5,"(Old City)",NA,"1 Bathroom - 2 Bedrooms THIS IS MORE OF A 1","$489 ",2,800,"/apa/5494717601.html",5494717601,"Philadelphia"
"903","Old City",5,"(Old City)",NA,"2 Bathrooms - 3 Bedrooms Large 3 Bedroom, 2 Bath Ranch with FULL","$525 ",3,1830,"/apa/5533431802.html",5533431802,"Philadelphia"
"904","Old City",5,"(Waterfront near Old City)",5525400172,"one month free on ALL NEW LUXURY RENTALS doorman gym & stunning views","$2,895 ",2,1100,"/apa/5540840477.html",5540840477,"Philadelphia"
"905","Old City",5,"(old city)",4714509382,"MODERN LOFT STYLE CONDO- RECENTLY RENOVATED! ROOFTOP DECK! DOORMAN!","$1,500 ",1,580,"/apa/5541671975.html",5541671975,"Philadelphia"
"906","Old City",5,"(Olde City)",NA,"Luxury Townhouse in Historic Olde City! 7 Bank St","$3,500 ",3,2700,"/apa/5518427070.html",5518427070,"Philadelphia"
"907","Old City",5,"(Olde City)",5463038993,"Renovated private apartment","$1,430 ",1,NA,"/apa/5537265914.html",5537265914,"Philadelphia"
"908","Old City",5,"(Old City)",NA,"1 Bathroom - 2 Bedrooms Relatively new doors and Pella windows","$439 ",2,784,"/apa/5521027521.html",5521027521,"Philadelphia"
"909","Old City",5,"(Olde City)",NA,"Bursting with Natural Light - 3BA/5BA Luxury Townhouse 7 Bank St","$3,500 ",3,2700,"/apa/5524751151.html",5524751151,"Philadelphia"
"910","Old City",5,"(Old City)",NA,"Renovated 1 Bed 1 Bath! Terrific Old City Location!","$1,600 ",1,NA,"/apa/5534084024.html",5534084024,"Philadelphia"
"911","Old City",5,"(Old City)",5399403310,"Incredible Ben Franklin Bridge Views From Your Own Private Roof Deck!","$3,500 ",3,3600,"/apa/5514081834.html",5514081834,"Philadelphia"
"912","Old City",5,"(Old City)",NA,"3 Bathrooms - 3 Bedrooms Master bedroom features a walk in closet","$699 ",3,2448,"/apa/5521070509.html",5521070509,"Philadelphia"
"913","Old City",5,"(Old City)",NA,"2 Bathrooms - 3 Bedrooms This property is available to the purchaser","$599 ",3,1280,"/apa/5533382686.html",5533382686,"Philadelphia"
"914","Old City",5,"(Olde City)",NA,"Indoor Balcony, 3BD/5BA Luxury Townhouse - 7 Bank St","$3,500 ",3,2700,"/apa/5524321798.html",5524321798,"Philadelphia"
"915","Olney",14,"(Olney)",NA,"Cozy Single Home! No Red Tape! Move Today!","$650 ",2,NA,"/apa/5540763322.html",5540763322,"Philadelphia"
"916","Olney",14,"(309 w Albanus st)",4882138821,"Comfortable and Affordable Three Bedroom House","$1,400 ",3,NA,"/apa/5533091059.html",5533091059,"Philadelphia"
"917","Olney",14,"(OLNY)",4139223659,"3 BEDROOMS 1 BATH FORE RENT","$1,375 ",3,1,"/apa/5535964134.html",5535964134,"Philadelphia"
"918","Olney-Oak Lane",14,"(N Bouvier St)",5022027487,"3 bed 2 bath, Temple House, Newly Renovated,1200+sqft!","$1,000 ",3,1100,"/apa/5540914240.html",5540914240,"Philadelphia"
"919","Olney-Oak Lane",14,"(5700 Block Park Ave)",NA,"Newly Renovated 1 Bedroom Apartment (Park Avenue Apartments LP)","$725 ",1,NA,"/apa/5540792581.html",5540792581,"Philadelphia"
"920","Olney-Oak Lane",14,"(North Woodstock St.)",5386073229,"LaSalle University Rental- 1 Block off Campus","$1,275 ",3,NA,"/apa/5506760303.html",5506760303,"Philadelphia"
"921","Olney-Oak Lane",14,"(N Bouvier St)",5022082060,"3 bed 2 ba, Temple House, Newly Renovated, Backyard,1200+sqft!","$1,000 ",3,1150,"/apa/5540912018.html",5540912018,"Philadelphia"
"922","Olney-Oak Lane",14,"(N Bouvier St)",5009315347,"3 Bed, 2 bath, Newly Renvated, Short Walk to Temple Univ","$1,000 ",3,1000,"/apa/5540916281.html",5540916281,"Philadelphia"
"923","Olney-Oak Lane",14,"(Woodstock St)",4990228310,"3 Br House One Block From La Salle","$1,200 ",3,1000,"/apa/5529031903.html",5529031903,"Philadelphia"
"924","Overbrook",8,"(Malvern)",NA,"Huge 3 bed home available immediately","$1,300 ",3,NA,"/apa/5501590472.html",5501590472,"Philadelphia"
"925","Overbrook",8," (Melvin St, Philadelphia)",NA,"this beautifully maintained two story row in the sought after Wynnefie","$1,050 ",3,1298,"/apa/5503670446.html",5503670446,"Philadelphia"
"926","Overbrook",8,"(Philadelphia Suburbia)",5458052299,"��_��_��_ Don't be shy - stop by - models open","$1,325 ",1,NA,"/apa/5530893883.html",5530893883,"Philadelphia"
"927","Overbrook",8,"(Overbrook)",NA,"Sunny & Spacious apartment! Great Neighborhood","$750 ",2,NA,"/apa/5540783832.html",5540783832,"Philadelphia"
"928","Overbrook",8,"(Malvern)",NA,"Second story private apartment on quiet setting","$900 ",1,NA,"/apa/5501582094.html",5501582094,"Philadelphia"
"929","Overbrook",8,"(OverbrookWest Philadelphia)",3951417379,"3XX N 64th st 2 or 3 bedroom apartment Section 8 only","$950 ",2,1100,"/apa/5521157045.html",5521157045,"Philadelphia"
"930","Overbrook",8,"(833 N 63rd St)",5123004705,"2 bd 1bath Apartment","$1,500 ",2,NA,"/apa/5504429419.html",5504429419,"Philadelphia"
"931","Overbrook",8," (Upland Way, Philadelphia)",5314674971,"Upland Way- Spacious stone end-of-row home amidst beautiful foliage","$900 ",3,1728,"/apa/5500456214.html",5500456214,"Philadelphia"
"932","Overbrook",8," (Dunlap St, Philadelphia)",NA,"gorgeous refinished hardwood floors with accents around the edges.","$900 ",3,1260,"/apa/5503666116.html",5503666116,"Philadelphia"
"933","Overbrook",8,"(Philadelphia Suburbs)",5461086932,"��_��__ Call now! Free parking for 2nd vehicle!","$1,485 ",1,990,"/apa/5534872866.html",5534872866,"Philadelphia"
"934","Overbrook",8,"(Brookhaven)",NA,"Charming Three Sqft House for rent in great place","$1,965 ",3,NA,"/apa/5540936608.html",5540936608,"Philadelphia"
"935","Overbrook",8," (Haddington St, Philadelphia)",5314821455,"Welcome to this great house on a quiet tree lined street","$900 ",3,1252,"/apa/5500457617.html",5500457617,"Philadelphia"
"936","Packer Park",4,"(Packer park(1859 hartranft st philadelphia))",NA,"Take over lease..or sign a year lease","$1,250 ",2,NA,"/apa/5516832897.html",5516832897,"Philadelphia"
"937","Passyunk Square",9,"(Passyunk Square)",NA,"3 Bathrooms - 5 Bedrooms The Flowing Floor Plan Make This Home an","$742 ",5,3395,"/apa/5521128634.html",5521128634,"Philadelphia"
"938","Passyunk Square",9,"(Passyunk Square)",NA,"$1400-2BR1BA - E Passyunk Square - LARGE BRs","$1,400 ",2,600,"/apa/5540819033.html",5540819033,"Philadelphia"
"939","Passyunk Square",9,"(Passyunk Square)",NA,"$1500-2BR1BA- E Passyunk Square - w/YARD","$1,500 ",2,525,"/apa/5540811499.html",5540811499,"Philadelphia"
"940","Pennsport",5,"(PENNS PORT SOUTH PHILLY)",4730551682,"4XX McKEAN","$1,195 ",3,1200,"/apa/5521309500.html",5521309500,"Philadelphia"
"941","Pennsport",5,"(Pennsport)",5433235902,"Pennsport cute 1bedroom with Washer/Dryer in apt","$1,360 ",1,NA,"/apa/5537515633.html",5537515633,"Philadelphia"
"942","Point Breeze",9,"(Point Breeze)",NA,"Bright & Spacious 4Br home in Point Breeze","$1,800 ",4,NA,"/apa/5541101773.html",5541101773,"Philadelphia"
"943","Port Richmond",10,"(Port Richmond)",5520101950,"Newly Renovated! 3Br/1.5Ba! Available 4/1!","$1,200 ",3,NA,"/apa/5541666900.html",5541666900,"Philadelphia"
"944","Port Richmond",10,"(Port Richmond)",5518055682,"1BR w Open Floor Plan, Brand New Boutique Apt!","$999 ",1,535,"/apa/5541227746.html",5541227746,"Philadelphia"
"945","Port Richmond",10,"(Port Richmond)",5520101950,"Newly Renovated! 3Br/1.5Ba! Available 4/1!","$1,200 ",3,NA,"/apa/5541675810.html",5541675810,"Philadelphia"
"946","Port Richmond",10,"(Port Richmond)",5518052408,"Brand New 1BR w Open Floor Plan!","$950 ",1,535,"/apa/5541221392.html",5541221392,"Philadelphia"
"947","Port Richmond",10,"(Port Richmond)",5518048985,"Brand New 2BR next to River Wards Cafe & Richmond Ave!","$1,150 ",2,675,"/apa/5541215601.html",5541215601,"Philadelphia"
"948","Port Richmond",10,"(port richmond)",NA,"2116 E Ann St","$950 ",3,NA,"/apa/5541771332.html",5541771332,"Philadelphia"
"949","Port Richmond",10,"(Port Richmond)",5520101950,"Newly Renovated! 3Br/1.5Ba! Available 4/1!","$1,200 ",3,NA,"/apa/5541695759.html",5541695759,"Philadelphia"
"950","Port Richmond",10,"(Port Richmond)",5518032820,"Brand New 2BR wPrivate Yard & Storage!","$1,500 ",2,900,"/apa/5540934764.html",5540934764,"Philadelphia"
"951","Port Richmond",10,"(Port Richmond)",NA,"Great 2BR house in nice residential neighborhood. Avail May 1st.","$850 ",2,940,"/apa/5541176574.html",5541176574,"Philadelphia"
"952","Port Richmond",10,"(Port Richmond)",NA,"**Port Richmond** 3 Bedroom, Remodeled w new Kitchen and Granite","$1,300 ",3,1200,"/apa/5540746886.html",5540746886,"Philadelphia"
"953","Port Richmond",10,"(Port Richmond)",5520101950,"Newly Renovated! 3Br/1.5Ba! Available 4/1!","$1,200 ",3,NA,"/apa/5541068455.html",5541068455,"Philadelphia"
"954","Port Richmond",10,"(Port Richmond)",5518040188,"New Boutique Apt 2BR 1BA in Amazing Neighborhood!","$1,295 ",2,675,"/apa/5540937762.html",5540937762,"Philadelphia"
"955","Port Richmond",10,"(Port Richmond)",5518044171,"2BR w Private Yard, Storage & Bonus Nook!","$1,450 ",2,900,"/apa/5541217418.html",5541217418,"Philadelphia"
"956","Port Richmond",10,"(PORT Richmond)",NA,"Two story home Port Richmond","$800 ",3,NA,"/apa/5540844201.html",5540844201,"Philadelphia"
"957","Powelton Village",3,"(312 N. 33rd St.)",NA,"Apartment Near Drexel","$2,400 ",3,NA,"/apa/5540959655.html",5540959655,"Philadelphia"
"958","Powelton Village",3,"(Powelton Village)",NA,"1 Bathroom - 1 Bedroom MOVE RIGHT IN to this updated one bedroom","$424 ",1,710,"/apa/5540925134.html",5540925134,"Philadelphia"
"959","Powelton Village",3,"(Powelton Village)",5391994630,"638 & 631 N 34th St","$2,100 ",3,NA,"/apa/5534439863.html",5534439863,"Philadelphia"
"960","Powelton Village",3,"(Powelton Village)",NA,"2 Bathrooms - 3 Bedrooms The fabulous location is walkable to the Rt 5","$579 ",3,1418,"/apa/5527357187.html",5527357187,"Philadelphia"
"961","Powelton Village",3,"(Powelton Village)",NA,"2 Bathrooms - 3 Bedrooms 0 bathrooms","$529 ",3,966,"/apa/5521030367.html",5521030367,"Philadelphia"
"962","Powelton Village",3,"(3319 Powelton Ave> Drexel> Powelton)",NA,"3319 Powelton Ave #1R - 3 Bed 1 Bath Apt with Parking ++++++++++++++++","$2,400 ",3,NA,"/apa/5541676335.html",5541676335,"Philadelphia"
"963","Powelton Village",3,"(Powelton Village)",NA,"2 Bathrooms - 3 Bedrooms BANK APPROVED COUNTER OFFER","$524 ",3,1560,"/apa/5533401251.html",5533401251,"Philadelphia"
"964","Powelton Village",3,"(3414 Spring Garden)",NA,"Fantastic 3BR/2BA close to DREXEL university. Avail September","$2,190 ",3,NA,"/apa/5518498298.html",5518498298,"Philadelphia"
"965","Powelton Village",3,"(3412 Spring Garden)",NA,"Lovely 1BR unit close to Drexel and UPenn. Available May 1st.","$990 ",1,NA,"/apa/5527831079.html",5527831079,"Philadelphia"
"966","Powelton Village",3,"(Powelton Village)",NA,"2.5 Bathrooms - 4 Bedrooms Schedule your appointment today","$509 ",4,2240,"/apa/5521108083.html",5521108083,"Philadelphia"
"967","Powelton Village",3,"(Powelton Village)",NA,"3 Bathrooms - 5 Bedrooms This home has neutral decor with a large","$375 ",5,1314,"/apa/5533333340.html",5533333340,"Philadelphia"
"968","Powelton Village",3,"(3414 Spring Garden)",NA,"Fantastic 3BR/2BA unit close to DREXEL! Avail September 1st.","$2,190 ",3,NA,"/apa/5516915559.html",5516915559,"Philadelphia"
"969","Queen Village",5,"(Queen Village)",NA,"3 Bathrooms - 4 Bedrooms Hardwoods t/o most of the first floor","$628 ",4,2520,"/apa/5541440112.html",5541440112,"Philadelphia"
"970","Queen Village",5,"(Queen Village)",5359467225,"Eloquent Two Bedroom","$2,200 ",2,NA,"/apa/5532187300.html",5532187300,"Philadelphia"
"971","Queen Village",5,"(Queen Village)",5415190238,"The Revere: New Apartment For Rent","$2,265 ",2,NA,"/apa/5515129010.html",5515129010,"Philadelphia"
"972","Queen Village",5,"(Queen Village)",NA,"1 Bathroom - 1 Bedroom Great area, many restaurants and stores around","$420 ",1,NA,"/apa/5533411598.html",5533411598,"Philadelphia"
"973","Queen Village",5,"(Queen Village)",NA,"1 Bathroom - 3 Bedrooms 3 very nice sized bedrooms with great closet","$420 ",3,1379,"/apa/5533281109.html",5533281109,"Philadelphia"
"974","Queen Village",5,"(Queen Village)",5322841043,"Bridgeview PHASE II Rented in No Time, Be The First To See PHASE III!","$2,790 ",3,3000,"/apa/5533650566.html",5533650566,"Philadelphia"
"975","Queen Village",5,"(Queen Village)",5484029091,"80X S. Front St.","$1,950 ",2,NA,"/apa/5534437865.html",5534437865,"Philadelphia"
"976","Queen Village",5,"(Queen Village)",NA,"2 Bathrooms - 4 Bedrooms Available for academic year 500-500 Tenants","$500 ",4,1600,"/apa/5533211079.html",5533211079,"Philadelphia"
"977","Queen Village",5,"(Queen Village)",NA,"2 Bathrooms - 2 Bedrooms Ceramic tile kitchen is updated with","$472 ",2,984,"/apa/5541545137.html",5541545137,"Philadelphia"
"978","Queen Village",5,"(Queen Village)",5363064973,"Don't Wait! Bridgeview Phase III is almost fully rented!","$2,790 ",3,3000,"/apa/5513619377.html",5513619377,"Philadelphia"
"979","Queen Village",5,"(Queen Village)",NA,"1.5 Bathrooms - 2 Bedrooms Pets are welcome","$595 ",2,2160,"/apa/5502376172.html",5502376172,"Philadelphia"
"980","Queen Village",5,"(Queen Village)",4891456205,"Impressive Two BedroomTwo Bath Apt","$2,200 ",2,NA,"/apa/5537782961.html",5537782961,"Philadelphia"
